API,PermitDate,SpudDate,CompletionDate,FirstProductionDate,operatorNameIHS,formation,BasinName,StateName,CountyName,LatWGS84,LonWGS84,BottomHoleLatitude,BottomHoleLongitude
30015428980000,2015-01-16,2015-01-23,2015-03-27,2015-03-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.753507304,-103.967174378,32.747440000000005,-103.95183
30025420570000,2014-08-20,2014-08-23,2014-10-29,2014-10-01 00:00:00.000,MATADOR PRODUCTION COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.726471703,-103.55566093200001,32.73958,-103.55464
30025418610000,2014-05-23,2014-10-11,2015-01-07,2015-01-01 00:00:00.000,XTO ENERGY INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.610206891,-103.494761537,32.62345,-103.49351999999999
30025421600000,2014-10-01,2014-11-28,2015-02-27,2015-02-01 00:00:00.000,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.224409034000004,-103.480264597,32.210809999999995,-103.48149000000001
42475367500000,2014-08-12,2014-12-07,2015-03-07,2015-02-01 00:00:00.000,ENERGEN RESOURCES CORPORATION,BONE SPRING,PERMIAN BASIN,TEXAS,WARD,31.550260238000003,-103.271058615,31.54053,-103.2814
42109327360000,2014-08-28,2015-06-09,2015-11-02,2015-07-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.984410413000003,-104.149776887,31.9719,-104.14986999999999
30015409630000,2013-01-08,2014-04-12,2014-07-18,2014-07-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.209520382,-103.72508831799999,32.19607,-103.72448
30015425950000,2014-08-13,2014-10-06,2014-12-13,2014-12-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.618272585,-104.121245066,32.61991,-104.1062
30025412280000,2013-06-18,2014-04-20,2014-06-27,2014-06-01 00:00:00.000,TAP ROCK OPERATING LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.196391606999995,-103.56760719,32.209540000000004,-103.56723000000001
30025417750000,2014-04-11,2014-06-20,2014-08-15,2014-08-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.668043299000004,-103.54599014899999,32.68099,-103.54653
30025417940000,2014-03-19,2014-09-10,2014-12-24,2014-12-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.282408055,-103.57535992,32.2691,-103.5746
30025404720000,2012-03-02,2013-08-21,2014-01-26,2014-01-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.536420971999995,-103.48588919,32.54991,-103.48552
30015409670000,2013-01-15,2013-12-17,2014-02-15,2014-02-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.254695263,-104.050537346,32.267720000000004,-104.05085
30025403820100,2011-12-12,2014-05-23,2014-10-19,2014-10-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.043548742,-103.516454188,32.06413,-103.51599
30015423310000,2014-04-23,2014-09-30,2015-02-20,2015-04-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.180496001,-103.73840748399999,32.1674,-103.73777
30025411460000,2013-04-24,2013-11-26,2014-03-13,2014-09-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.672273579,-103.797904744,32.6731,-103.81289
30015418570000,2013-12-12,2014-05-15,2014-09-03,2014-09-01 00:00:00.000,OXY USA WTP LP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.576190491,-104.17493281700001,32.57602,-104.19012
42301320300000,2013-08-26,2014-02-05,2014-12-14,2014-10-01 00:00:00.000,ANADARKO E & P ONSHORE LLC,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.942698308,-103.72956487200001,31.95627,-103.73243000000001
30025420000000,2014-07-28,2014-10-11,2015-01-11,2014-12-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.252568085,-103.589944781,32.24021,-103.58945
30025409900000,2013-01-29,2013-10-29,2014-03-10,2014-03-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.623676827,-103.74334615,32.6105,-103.74275
30025415230000,2013-11-22,2014-04-17,2014-06-19,2014-05-01 00:00:00.000,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.138238034000004,-103.538494352,32.12376,-103.53785
30025411760000,2013-04-24,2014-11-16,2015-01-30,2015-05-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.269419485,-103.609266705,32.28195,-103.60898
30025425130200,2015-04-13,2015-05-30,2015-08-29,2015-08-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.225303003,-103.45109947,32.238479999999996,-103.45018
30025413460000,2013-08-15,2014-03-03,2014-05-26,2014-05-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.73995558,-103.583648881,32.72677,-103.58319
30025417010000,2014-02-26,2014-07-02,2014-09-08,2014-09-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.65768825,-103.69319926799999,32.65773,-103.6773
30025412540000,2013-07-09,2013-12-14,2014-02-08,2014-05-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.254662559,-103.560335563,32.2674,-103.55781999999999
30025424720000,2015-03-11,2015-03-30,2015-07-08,2015-06-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.727076646,-103.526000771,32.7395,-103.5233
30025416440000,2014-01-24,2014-04-27,2014-07-07,2014-08-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.523288897,-103.531114141,32.535740000000004,-103.53246999999999
30025410890000,2013-03-25,2013-11-24,2014-01-28,2014-04-01 00:00:00.000,OCCIDENTAL PERMIAN LIMITED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.637716729,-103.764562704,32.62495,-103.76406999999999
30015410910000,2013-02-07,2013-11-16,2014-02-17,2014-02-01 00:00:00.000,RKI EXPLORATION & PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.324941544,-104.04777909,32.34114,-104.04754
30015419140000,2013-12-30,2014-06-12,2014-10-24,2014-10-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.646627892,-103.848129289,32.6439,-103.86408
30025423200000,2014-12-08,2014-12-21,2015-06-09,2015-06-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.058130554,-103.719871322,32.0785,-103.71933
30015423210000,2014-04-16,2015-01-08,2015-05-10,2015-05-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.123144333,-103.98715620200001,32.13629,-103.98682
30015415950000,2013-08-07,2014-06-10,2014-09-18,2014-10-01 00:00:00.000,OXY USA INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.214217876,-103.97855404299999,32.214859999999994,-103.9969
42109326980000,2014-07-08,2014-07-28,2014-12-22,2014-10-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.970426,-104.171472513,31.98432,-104.17183
30015419350000,2014-01-07,2014-03-11,2014-07-31,2014-07-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.049209217,-104.098492332,32.03597,-104.09809
42109326350000,2013-12-03,2013-12-08,2014-08-12,2014-01-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.993983043000004,-104.07812502200001,31.99349,-104.0616
42301321190000,2014-02-13,2014-03-14,2014-06-06,2014-05-01 00:00:00.000,ENERGEN RESOURCES CORPORATION,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.825438156,-103.497951769,31.82635,-103.51252
30025412000000,2013-06-04,2014-10-11,2015-02-13,2015-02-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.472126853,-103.570053855,32.485040000000005,-103.56988
30025420760000,2014-08-27,2014-11-27,2015-07-06,2015-07-01 00:00:00.000,TAP ROCK OPERATING LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.224642505,-103.57358887,32.21085,-103.5738
30015427050000,2014-10-06,2014-10-19,2015-02-18,2015-02-01 00:00:00.000,BOPCO LIMITED PARTNERSHIP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.608436657,-103.909636193,32.60393,-103.93261
30025416760000,2014-02-21,2014-06-08,2014-09-12,2014-08-01 00:00:00.000,CENTENNIAL RESOURCES PROD LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.369851558,-103.407795124,32.35621,-103.40729
30025417310000,2014-03-14,2014-06-13,2014-10-25,2014-10-01 00:00:00.000,CHEVRON U S A INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.223877348,-103.448184945,32.21095,-103.44654
30015418020000,2013-11-01,2014-10-19,2015-01-26,2015-01-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.665333236,-103.90087887600001,32.666270000000004,-103.9154
30025414870000,2013-11-06,2014-02-23,2014-05-08,2014-04-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.28350708,-103.56665514299999,32.296409999999995,-103.56623
30015417410000,2013-10-17,2014-09-14,2014-12-29,2014-12-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.057611746,-104.067751387,32.03584,-104.06751
42475366690000,2014-03-08,2014-05-14,2014-07-28,2014-07-01 00:00:00.000,FELIX ENERGY HOLDINGS II LLC,BONE SPRING,PERMIAN BASIN,TEXAS,WARD,31.521885746,-103.19817290799999,31.51822,-103.21194
30015397490000,2011-12-08,2014-04-24,2014-09-17,2014-09-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.639236828,-104.02154176200001,32.652440000000006,-104.02150999999999
30025423880000,2015-01-28,2015-02-25,2015-06-13,2015-06-01 00:00:00.000,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.180660029,-103.558481676,32.195159999999994,-103.55538
30015418690000,2013-11-27,2014-07-05,2014-10-08,2014-10-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.180532194,-103.741685775,32.16749,-103.74173
30025414510000,2013-09-23,2013-10-20,2014-01-02,2013-12-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.138502929,-103.687465926,32.150999999999996,-103.68714
30015416210000,2013-08-06,2013-11-26,2014-01-26,2014-01-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.13803185,-104.23686362299999,32.15071,-104.23444
30015424780000,2014-06-27,2014-07-15,2014-11-03,2014-10-01 00:00:00.000,BOPCO LIMITED PARTNERSHIP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.607793332,-103.89014326799999,32.60752,-103.90727
42301325910000,2015-05-11,2015-07-18,2015-11-12,2015-11-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.999601406999997,-103.94407932600001,31.98593,-103.94211999999999
30025421410000,2014-09-25,2015-06-21,2015-09-09,2015-09-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.622919545,-103.520992864,32.61034,-103.5204
42301320370000,2013-09-13,2013-12-11,2014-12-14,2014-07-01 00:00:00.000,ANADARKO E & P ONSHORE LLC,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.942698308,-103.724849493,31.92741,-103.72524
30015420280000,2014-01-30,2014-05-27,2014-08-07,2014-07-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.690980985,-104.053040577,32.69092,-104.03751
30015424030000,2014-06-05,2014-07-19,2014-09-26,2014-09-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.706114099000004,-104.036349477,32.70567,-104.02038
30025411630000,2013-05-08,2013-10-28,2014-02-03,2014-01-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.726457513,-103.507964649,32.73956,-103.50712
42301319630000,2013-05-16,2013-09-22,2014-03-12,2014-01-01 00:00:00.000,ANADARKO E & P ONSHORE LLC,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.942690008000003,-103.707843251,31.956190000000003,-103.70248000000001
30015421300000,2014-03-04,2014-04-09,2014-09-13,2014-08-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.057590352,-104.081464153,32.035940000000004,-104.08038
30025410860000,2013-04-03,2013-12-12,2014-03-04,2014-02-01 00:00:00.000,TAP ROCK OPERATING LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.224315033,-103.56228067100001,32.211009999999995,-103.56272
30025413660000,2013-08-29,2013-09-03,2014-02-06,2014-01-01 00:00:00.000,FASKEN OIL AND RANCH LTD,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.566587752,-103.563432009,32.579370000000004,-103.56304
42301322310000,2014-06-24,2014-09-16,2014-12-01,2014-11-01 00:00:00.000,ENERGEN RESOURCES CORPORATION,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.794961695,-103.565329768,31.79369,-103.54834
42301319710000,2013-05-21,2013-07-18,2014-06-01,2014-06-01 00:00:00.000,SHELL WESTERN E & P INCORPORATED LP,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.911943166,-103.73397402799999,31.898629999999997,-103.73431
42301319710000,2013-05-21,2013-07-18,2014-06-01,,SHELL WESTERN E & P INCORPORATED LP,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.911943166,-103.73397402799999,31.898629999999997,-103.73431
30015419660000,2014-01-13,2014-05-30,2015-03-09,2015-01-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.69774611,-103.983721431,32.69842,-103.96885
30025415750000,2013-12-23,2014-01-11,2014-03-20,2014-03-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.566695766,-103.54057554299999,32.57935,-103.54169
30025408580000,2012-11-13,2015-01-22,2015-04-12,2015-03-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.326972775,-103.54435926,32.33982,-103.54413000000001
42301321930000,2014-06-05,2015-01-17,2015-05-19,,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.983933516,-103.621073105,31.999709999999997,-103.61831
30025408560000,2012-11-08,2014-09-05,2014-11-21,2014-11-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.298557619,-103.574910137,32.31094,-103.57443
42109324790000,2012-06-14,2013-10-23,2014-03-30,,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.972012763000002,-104.089597345,31.98462,-104.08861999999999
30025406880000,2012-07-18,2013-10-24,2014-01-04,2013-12-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.254444681,-103.62713630799999,32.26743,-103.62665
42109324790000,2012-06-14,2013-10-23,2014-03-30,2014-01-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.972012763000002,-104.089597345,31.98462,-104.08861999999999
30025422020000,2014-10-22,2015-01-11,2015-04-02,2015-03-01 00:00:00.000,MARSHALL & WINSTON INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.444125983,-103.464169958,32.45612,-103.46313
30015405840000,2012-08-08,2013-10-20,2014-01-14,2013-12-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.623700815999996,-104.09456846200001,32.61092,-104.09533
30015424330000,2014-06-13,2014-07-14,2014-12-30,2014-12-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.502520738,-104.063591494,32.52149,-104.06390999999999
42109327370000,2014-08-28,2015-02-10,2015-04-02,2015-03-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.984734146999998,-104.15459284100001,31.97192,-104.15465
42301319650000,2013-05-17,2013-09-08,2014-03-12,2014-01-01 00:00:00.000,ANADARKO E & P ONSHORE LLC,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.942691608,-103.71232502,31.956259999999997,-103.71546
42109325230000,2013-02-05,2013-09-01,2014-02-01,2013-10-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.984610946999997,-104.18445443200001,31.97032,-104.18453000000001
42301325480000,2015-03-24,2015-03-30,2015-08-02,,APACHE CORPORATION,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.735059205,-103.64262182899999,31.725590000000004,-103.65361999999999
30015411500000,2013-02-26,2014-05-20,2015-03-04,2015-04-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.303294484,-103.98330828600001,32.299490000000006,-103.99678
42301323590000,2014-10-01,2015-03-07,2015-08-11,,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.985030103000003,-103.622667094,31.999740000000003,-103.62178
30025424520000,2015-02-24,2015-04-12,2015-07-25,2015-07-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.523410449,-103.49477391799999,32.53573,-103.49416
30025422660000,2014-11-06,2014-12-26,2015-04-06,2015-04-01 00:00:00.000,OXY USA INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.422645789,-103.63587846,32.422740000000005,-103.61994
30015398010000,2011-12-13,2014-01-09,2014-04-14,2014-04-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.611432136,-104.01934013399999,32.611290000000004,-104.00335
30015428830000,2014-12-19,2015-03-22,2015-06-01,2015-06-01 00:00:00.000,CHEVRON U S A INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.021634027,-104.269969538,32.03503,-104.26957
30025415390000,2013-12-06,2014-02-23,2014-05-20,2014-05-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.523801419,-103.503010909,32.535790000000006,-103.50304
30025412570000,2013-06-28,2013-12-22,2014-03-05,2014-04-01 00:00:00.000,OCCIDENTAL PERMIAN LIMITED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.625905851999995,-103.770514479,32.637409999999996,-103.7694
30015415630100,2013-06-20,2014-02-14,2014-04-24,2014-04-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.22550333,-103.732913935,32.238009999999996,-103.73236999999999
30015423270000,2014-04-17,2014-12-08,2015-02-11,2015-01-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.001214285,-104.029248565,32.01631,-104.03052
30015420850000,2014-02-25,2014-06-26,2014-10-01,2014-09-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.564961311,-104.019348771,32.55242,-104.01789000000001
30025415130000,2013-11-19,2013-12-27,2014-03-04,2014-02-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.639603328,-103.795837997,32.63968,-103.78044
42475365290000,2013-10-03,2014-01-10,2014-04-25,2014-04-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,WARD,31.431979276,-103.35319977299999,31.41827,-103.36658
30015420500000,2014-01-24,2014-08-22,2014-11-18,2014-11-01 00:00:00.000,RKI EXPLORATION & PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.342943217,-104.02518462799999,32.35548,-104.02578000000001
30015428210100,2014-12-03,2015-01-25,2015-05-17,2015-04-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.381691545,-104.18526739100001,32.38037,-104.16937
30015398240000,2012-01-06,2014-06-09,2014-09-12,2014-08-01 00:00:00.000,CIMAREX ENERGY CO OF COLORADO,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.679147379,-103.945145093,32.68059,-103.96681
30025413530000,2013-08-16,2014-09-02,2015-07-21,2015-07-01 00:00:00.000,CENTENNIAL RESOURCES PROD LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.355333331,-103.426874987,32.34172,-103.42628
30025408370000,2012-10-19,2013-10-17,2014-01-11,2013-12-01 00:00:00.000,CIMAREX ENERGY CO OF COLORADO,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.549137088,-103.730340675,32.5432,-103.74386
30025418960000,2014-05-29,2014-09-13,2015-02-12,2015-01-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.282403626,-103.58442064200001,32.26925,-103.5839
42109326040000,2013-08-08,2013-11-12,2015-02-10,2014-01-01 00:00:00.000,CHEVRON U S A INCORPORATED,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.939408126,-104.29414494299999,31.95393,-104.29311
42475364340000,2013-03-25,2013-11-07,2014-01-09,2014-01-01 00:00:00.000,ENERGEN RESOURCES CORPORATION,BONE SPRING,PERMIAN BASIN,TEXAS,WARD,31.609747676999998,-103.398689054,31.619,-103.38815
30015424550000,2014-06-12,2014-11-07,2015-02-09,2015-02-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.614233182,-103.82136818299999,32.5961,-103.8199
30015408800000,2012-12-05,2014-08-22,2014-12-08,2014-12-01 00:00:00.000,OXY USA WTP LP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.575497199000004,-104.13835693600001,32.57521,-104.12223
30025424680000,2015-03-10,2015-04-02,2015-05-29,2015-05-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.653808811,-103.48485007,32.664640000000006,-103.48555
30015416240000,2013-08-05,2014-04-01,2014-06-28,2014-06-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.638171967,-103.89075943700001,32.62489,-103.88861
30025420600000,2014-08-21,2015-01-20,2015-03-21,2015-03-01 00:00:00.000,CHEVRON U S A INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.223866937,-103.433430146,32.210879999999996,-103.4337
30025411350000,2013-04-19,2014-06-24,2014-08-25,2014-08-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.035163959,-103.661581114,32.02166,-103.66099
42109326420000,2014-01-08,2014-02-05,2014-04-28,2014-04-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.984497662,-104.20572479200001,31.97117,-104.20675
30015417950000,2013-11-01,2014-01-19,2014-05-21,2014-04-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.715242374,-103.884195696,32.71586,-103.86653000000001
30015419400000,2013-12-30,2015-01-25,2015-06-11,2015-05-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.10182598,-103.729426499,32.12202,-103.72909
42109327730000,2014-10-28,2015-01-08,2015-03-13,2015-03-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.985569546999997,-104.228714391,31.99935,-104.22756
30025421580000,2014-10-01,2014-12-01,2015-02-26,2015-02-01 00:00:00.000,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.224336438,-103.480018281,32.210770000000004,-103.47747
30015417420000,2013-10-17,2014-05-06,2014-07-30,2014-07-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.05759005,-104.08162556100001,32.035990000000005,-104.08076
